"","UV1-A","UV2-A","UV3-A","UV4-A","UV5-A","UV6-A","UV7-A","UV8-A","UV9-A","UV10-A","UV11-A","UV12-A","UV13-A","UV14-A","UV15-A","UV16-A","V1-A","V2-A","V3-A","V4-A","V5-A","V6-A","V7-A","V8-A","V9-A","V10-A","V11-A","V12-A","V13-A","V14-A","V15-A","V16-A","B1-A","B2-A","B3-A","B4-A","B5-A","B6-A","B7-A","B8-A","B9-A","B10-A","B11-A","B12-A","B13-A","B14-A","YG1-A","YG2-A","YG3-A","YG4-A","YG5-A","YG6-A","YG7-A","YG8-A","YG9-A","YG10-A","R1-A","R2-A","R3-A","R4-A","R5-A","R6-A","R7-A","R8-A"
"AF26",-0.00654396004650998,0.0195214613665246,0.116024723206113,0.199607673854435,0.244427455439835,0.244432981337271,0.710515724849078,0.516473477183549,0.817894527867014,0.125425689259681,0.0625976428099118,0.0810048719352671,0.102537428121413,0.0244398475808864,0.0763182684020627,0.0975354817775431,0.120575462740652,0.263082819564072,0.368367507480829,0.289582477459834,0.752247296352547,0.567678796517457,1,0.640967254178429,0.450834329033979,0.501373777769401,0.191413240000361,0.102223719794338,0.155068707383873,0.179753788308538,0.198813982290359,0.0942321085861033,0.576764198617343,0.465387668273926,0.551456074087027,0.260621120561219,0.315615415479628,0.262583976507419,0.0870970414773988,0.0876609704416074,0.132410890308762,0.0889355977954639,0.0668692305448458,0.0367671752501117,0.0996460519796177,0.0481728688465232,0.0755449588637792,0.129041797059605,0.0580051366148839,0.108220275179053,0.00386024894258889,-0.0252497181730049,0.130835220273897,0.114261969111606,0.108866505019596,0.0604131716815741,0.0821889182046626,0.100845888753482,0.076007580532349,0.0522656008392381,-0.0198940383488426,0.019334890963587,0.156264179431245,-0.0138109809028427
"AF27",0.268022022778648,0.0827092163783953,-0.0279297164248762,0.0504218908403368,0.135528225761614,0.204029433341955,0.583853238843536,0.539021560193427,0.88860972109299,0.115452230166782,0.102029441342291,0.0214631164254734,0.042047650351021,0.0686019051834768,0.0409611758306145,0.0168826351103055,0.0532870044612823,0.154852235253701,0.229645953594017,0.426180389787103,0.727151139557539,0.813376512218638,1,0.6532592410257,0.308886175265878,0.451934476229439,0.184668186297805,0.106121061509412,0.140865542711548,0.0534970652553463,0.027254472996889,0.069505110539154,0.461325101637188,0.47289381223889,0.414444626859759,0.335108046679964,0.343011835751642,0.111998841965967,0.0106849314548222,0.120722598212381,0.0348282045914272,0.197295304205826,0.0851778258818488,0.123619795634483,0.0459969319587494,0.0140171192437867,0.150398564581504,0.0235339221432233,-0.000482529907525046,0.0867346903383814,0.126004668608991,0.00168228834820237,0.0722919153087125,0.0711276724510418,0.0419351853938896,-0.041380480658997,-0.000397271855015176,0.0735703697747055,0.016598743696809,0.000902439419059561,0.0448987140713058,0.0264722644150548,-0.0108828356118735,-0.0313923679286522
"AF28",0.133503602247094,0.0737844272544042,-0.0512898624381117,0.0449488427467847,0.0113174669740556,0.148360769837525,0.315991701794026,0.267798539131589,1,0.0875571256029074,0.0995560461142847,0.187661953949089,0.143657925905976,0.14419549202759,0.237602997601175,-0.113708196785329,0.247859771473524,0.694566795908125,0.541926117967125,0.234598252547898,0.59979626177046,0.424417676435263,0.379251623562906,0.482903108386537,0.516287162347416,0.586984458438672,0.406262328724235,0.493050876896178,0.326210586334599,0.111636993699308,0.161499955730747,0.0669125983331961,0.147670691565221,0.127290324100021,0.205001035225331,0.174553766755608,0.275236781299671,0.228957941689086,0.105539022940893,0.20582867463013,0.290393484794707,0.0826606974154181,0.234462744556256,0.0426738124052516,0.143175293987405,0.161455391324836,0.200767753826668,0.0269549260486952,0.296132039140706,0.41162922091424,0.224351049726645,0.369821548498262,0.0523396005813163,0.382611941976735,0.0437395314886942,0.135772892066543,0.0541277139435497,-0.020698356601278,0.0119484385278698,-0.055715358740132,0.0504594236866387,0.222740382390936,0.0979762906404595,-0.0399505252996733
"AF29",0.139698143134505,-0.0239220238752317,0.012148024187995,0.14462668517186,0.068419198167657,0.249583419550512,0.295352632818642,0.235897941707027,1,0.141306747873647,0.217751522348992,0.0639525142795569,0.0699393774816565,0.0994125283840243,0.169239535252964,0.0905246548386307,0.396116796114266,0.411348558767033,0.313292379013542,0.131487662896521,0.113850463156975,0.0661624013206915,0.12422321556592,0.398375026214149,0.561765508947529,0.966023800924571,0.579343886683115,0.471988803847873,0.283308585147044,0.102558869711742,0.292109310697256,0.00398870698420547,0.263291342395093,0.0587841770005184,0.188076517563779,0.100619754400288,0.0664964375085682,0.193143776499229,0.152069131171138,0.22365325666418,0.269771050329508,0.119996239855142,0.0617916224919146,-0.00133679600230872,0.0527696751812793,0.00957399441315925,0.377854090515225,0.30103840316992,0.0961743899368917,0.327757454386126,0.26124488518206,0.151992364478743,0.303968520270235,-0.0517982530258247,0.052135107844808,0.0858164566918758,0.0789494602617124,0.192745747372438,0.132676298524762,0.167796428609393,0.0375048318224227,0.107887034750933,-0.00268302404259308,-0.00823003040781553
"AF30",0.213505422793094,0.225139929347726,0.108791294198881,0.0375876518134974,0.0760224087843285,0.212120887153765,0.270257156181522,0.218502780352292,0.815685862929131,0.461655604538845,0.32167713095988,0.0948634446066412,0.119038283694759,0.0192745352100852,0.120008199558155,0.0646251083924307,0.575321772204495,0.636726567751603,0.467580116732992,0.143983674239277,0.341014357569725,0.256565409100924,0.401029433454019,0.446611969498338,0.951099656985944,1,0.702378947488136,0.493442034350998,0.112380598083554,0.265959993211565,0.0959652289899266,0.0440019644386121,0.191847130201581,0.277057398205578,0.331542365687858,0.180515505342529,0.56053355282399,0.266197544814956,0.285397096787249,0.143734158276351,0.194165650524457,0.14100650808961,0.138241733571259,0.190744997111356,0.0951643513427235,0.209399981454582,0.270168680656429,0.497580325461594,0.351535141026885,0.47216407260568,0.20147415601054,0.237478188053065,0.456620068391618,0.110812771030733,0.151667743708814,0.0703318930969405,0.187692536987269,-0.0376973168839991,0.170676179332958,0.138667538745686,-0.0334085290041977,0.134151444949681,0.174785243939097,0.106375130178071
"AF31",0.01423692596292,0.0016469075430182,0.0578413485638079,0.0149824190319828,0.0330626539390634,0.170845049747718,0.172756988441555,0.136207093268347,0.446757836540967,0.226854424229238,0.231117849118984,0.155008946371212,0.0810463984740249,0.0863070421017127,0.110280389728495,0.114598767700867,0.295043293671955,0.349805753749681,0.354659885493688,0.218238320731542,0.38312373876303,0.262558519431606,0.350995454771877,0.571307298061548,1,0.993296940086393,0.687798833398733,0.343518605522163,0.188170258406421,0.226696299954451,0.362900753853163,0.0281250262018933,0.135114282716489,0.162479454484435,0.215732272259963,0.154841437314443,0.234234190802925,0.237830107033604,0.273090944138711,0.247268309801278,0.276727136199672,0.159506198100496,0.0874222051702968,0.178114304079312,0.0676689765462057,0.188641871533727,0.303522804265684,0.383639781568557,0.27800966997501,0.492123434738222,0.296477619261872,0.167094822711076,0.397273646615867,0.102072386953044,0.152824467045663,0.159024060652497,0.0673096786395089,0.124208154630688,0.167597075971553,0.0885933980317391,0.0477178685308143,0.109396849955883,0.113845911441849,0.0800600429947511
"AF32",0.0523817779886901,0.0637809894864472,0.178014775547217,0.268753589785661,0.351424800675284,0.616845727940254,1,0.65967725867423,0.561314254065995,0.190203673525952,0.111990185753432,0.0794812290123416,0.0664447010505853,0.123126831305478,0.0871735507057481,0.0850266758687202,0.0842166085351038,0.208259572612371,0.256746941704913,0.252353783768587,0.427444335851937,0.435914195204804,0.615871236464741,0.579670677707652,0.424586233827545,0.576197685091574,0.326375090261481,0.230538037248389,0.247903623233052,0.236204550349839,0.250830970665167,0.139617048200594,0.18368119998745,0.177130945657966,0.245302016876332,0.218103896727086,0.256067751043462,0.206684474045933,0.18808649716073,0.172977841376298,0.179265341950886,0.112597864574064,0.0853912362395138,0.0805384288217171,0.0894982969925972,0.153151397449396,0.10762369685305,0.0963739390540207,0.113858505100092,0.159540140646222,0.15319951136575,0.128858979943855,0.217864417444939,0.145659608485633,0.134591829571211,0.0996467807817583,0.057718592880331,0.0604651560746107,0.0661438684079434,0.0831947230110362,0.0644740544609391,0.066027639924369,0.0782835360688316,0.0629744221910292
"AF33",0.0442319191729933,0.105047765351517,0.185742392283789,0.249629346689678,0.341062743077398,0.618766483230467,1,0.662620704254833,0.564223635549472,0.210812393000314,0.0973718364569623,0.0646111580012432,0.0690164703164552,0.0985246424146574,0.0920452173850061,0.083060670287062,0.0748423349565051,0.177337961557538,0.251239299078509,0.230352805191916,0.383458980698745,0.407863337628199,0.610769848767523,0.501328204289355,0.393057242460273,0.48120624540781,0.229825302501616,0.167376721250369,0.152357147347809,0.194996557557373,0.208927486717622,0.141789196004638,0.234244520180704,0.194068540282395,0.298263749550953,0.19791279505028,0.251092327334329,0.180056785043522,0.159315534663882,0.131370455639469,0.140633662748863,0.0755761635634152,0.0732524240345548,0.0899548281059129,0.0537338359267652,0.111198502634871,0.0984050090100512,0.0900463438376577,0.0963791550487612,0.158327100492887,0.11202987746486,0.11281845817434,0.185511877571901,0.118413640772256,0.0913694711072079,0.0948548424542563,0.0380562122312129,0.0360939647748875,0.044068554440909,0.0391930418772129,0.0625538058373418,0.0486891448409423,0.069836101593504,0.0414924368138824
"AF34",0.0423513599946296,0.0606364333264673,0.177415966807405,0.234494900733231,0.347500334771463,0.603990573846955,1,0.702943149018648,0.611636369342191,0.186904839407132,0.101405211422257,0.0405381264685608,0.0553542883403106,0.0462463379113409,0.0471527903008224,0.0607426036259999,0.0891771296831567,0.166594201009353,0.254277899138849,0.214254895350827,0.425804521105763,0.414058344277879,0.560093601040297,0.451561641142869,0.311116208560503,0.393557772623874,0.137959288117693,0.0764248837947073,0.100415072065704,0.067308677330231,0.106805141248608,0.068384338247548,0.291017962116906,0.328906529335335,0.420471927041707,0.187820913182901,0.190674697292333,0.153847644345286,0.0770534430809275,0.0957249105502373,0.0597525305831564,0.047813678863097,0.023644877758317,0.0264813941057805,0.0301153241555329,0.00601043280448528,0.0736881873167709,0.0395526297774095,0.0556324297027269,0.0817146685942266,0.0603112427256739,0.021819615905222,0.061573347140839,-0.00484485659890988,0.0162235358829627,0.00916448520213596,0.0244700358340016,0.0356903905254649,0.0483674841442231,0.0500440744308555,0.0273714686464265,0.0178130034800383,0.0161513195427656,0.0118395307168517
"AF35",0.03549740306904,0.0940331043452006,0.1591358042292,0.252890645115404,0.342763740733097,0.524802989063793,1,0.588746939067729,0.596029765915722,0.185382023082975,0.0797555919379856,0.037336041965754,0.0414606075105602,0.121144023852961,-0.000494220402840104,0.0260476753625424,0.0496411545639183,0.133299817029301,0.230319892336537,0.201559308991512,0.358786672567505,0.340208553417499,0.467477899186853,0.419099060944948,0.219616942710891,0.184881713110748,0.142952274658955,0.101509100960788,0.0543920485557122,0.04465579611528,0.0225035216469777,-0.00433591301078657,0.303819405658976,0.258859484048327,0.33938956337126,0.176490314273162,0.141927675874135,0.134617025894739,0.0671559160259854,0.0665420615206331,0.0723472632988904,0.0439581968501406,-0.00350308257657123,0.0131260161804232,0.0263666992665474,0.0696432935966337,0.064707539756849,0.0195189587988402,-0.0247973478141576,0.044180055621839,0.0353995010972833,0.0859367411888693,0.0791265935202648,0.0371834998400636,0.0590572902889044,0.0256757107880307,0.0654609031842743,0.0257674067180465,-0.0181606756483424,0.0260574327407072,0.0483854841973126,0.0179707956368288,0.0615679711736087,0.010337138362451
"AF36",0.037112366093814,0.0617951189014973,0.119480233143493,0.258577799280629,0.319028518271268,0.567308905313987,1,0.600964485497149,0.400791829568563,0.192970270059173,0.150597688677407,0.0967239394590608,0.0252172607941323,0.0366954669610334,0.0392958168584062,0.0779388763333974,0.0219938481414503,0.146586148764006,0.17938356181214,0.201504636126896,0.300977502372313,0.390694786536567,0.558811188465659,0.400172944807536,0.272376269755668,0.313109651658597,0.0954358798634884,0.104657845082605,0.130977625316229,0.0116059319900484,0.0298710382644209,0.0288663729194706,0.313705519934379,0.314078665267354,0.383263858855784,0.179087094606422,0.206720646471511,0.134534903839743,0.0526924843657889,0.0576660338783832,0.0918345869854072,0.0507415277492079,0.0139800227246254,0.021473344809717,-0.0133207900888915,-0.0235112699904324,0.0801602714187522,0.0162713314297878,0.0128485982806157,0.0159802818976253,0.0102995704465976,0.0327569428543581,-0.0205645185678988,-0.0322536044602999,0.0199924046715682,0.010002435592908,0.0247172761209665,0.0400456529771112,0.0292457747033877,0.0242975444686627,-0.00740251730696392,0.0861403657969865,-0.0102818343110676,0.0226861893640538
"AF37",0.0270872408824329,0.110009782383394,0.228530702382105,0.225966655536908,0.370351498470538,0.626802048337422,1,0.66213651657868,0.445237786889351,0.198419762333432,0.143534012661102,0.0664242188184063,0.0416985778001488,0.00536311090597044,0.0360454412076269,0.0844135537763935,0.143830945394772,0.121228255202174,0.244619126379189,0.208432473276658,0.309924285469547,0.397376727524171,0.486283054005478,0.38174207975726,0.189012849483101,0.271841592832077,0.167011239650111,0.138111981580103,0.132118034496541,0.066792235784409,0.141187743314679,0.0397760237519034,0.290340952509648,0.255261196352543,0.32198095041317,0.165871047878851,0.192257808176228,0.164854827499995,0.030625562398641,0.114560863139422,0.0954669042895721,0.00927880626560165,-3.40281245932937e-05,0.0636398092596888,-0.0176386518618127,0.0388927327194684,0.133923896256411,0.048376527058621,0.00171849135369192,0.113366474009434,0.104531862703142,0.0331248776517718,0.0368233446061498,0.0330034217115096,0.0126262332709643,0.0558256019568038,0.00559174038469063,0.0439628938856089,0.0281842762386071,0.00569195278374366,0.0234385265241382,0.0679534393742473,0.0400380415511261,0.0740702658862721
"AF38",0.157156564204506,0.240993163009415,0.219484621828389,0.221140122287588,0.260864379630832,0.347819576318825,0.567584236283071,0.449014447800539,1,0.132941541466454,0.0521314236332063,0.0768008045495284,0.0568950128236348,0.0115026372452537,0.0939909936513224,0.12789955121659,0.140488463176958,0.121257059046139,0.332679706546146,0.301171228738815,0.442919225349918,0.417267798508035,0.508540548659237,0.412023263027617,0.32789398640653,0.466884734743879,0.209824690727549,0.161664565720636,0.163052672288682,0.0733713837433093,0.0770840643005778,0.0708028601796544,0.254024820718852,0.139048948468763,0.0844504169185965,0.0985090472257799,0.285687579977722,0.147907898205742,0.0580035390670033,0.158339698637578,0.135597687241556,0.0567374189735525,0.0855173159029425,-0.0272897484203705,-0.000100123449723537,0.0281270266930999,0.152854588167587,0.0767487049283818,0.0460843485555857,0.222186963312162,0.14036510079694,0.0342133574768981,0.163009481806949,0.080906705214568,0.116905763625371,0.101994352584207,0.0141132600459294,0.124847904838943,0.167866356281289,0.0914526982886405,0.0708047837960715,0.0733326560702091,0.0219807389283099,0.0900566185654869
"AF39",0.0706556861132568,0.0472093935739531,0.0319080081058319,0.0596561907107545,0.0573480274957366,0.0645560750983886,0.211449789739067,0.193810654224554,1,0.164847957198868,0.137317600864673,0.0828517545521385,0.0618644625191301,0.0855688982913571,0.0891279176767363,0.108296084361716,0.196791217131095,0.305050594133846,0.18303022625243,0.140809182245625,0.203283690075432,0.166194920248025,0.24306864376174,0.303446770203586,0.386443597551312,0.503773655535011,0.317266437911317,0.253721692693966,0.168170027457126,0.137418144685826,0.11557708283741,0.0957347573969747,0.106969894905406,0.107533821044738,0.177310962702914,0.188312662868859,0.170308059620042,0.151409873890214,0.113477024522476,0.13616447451251,0.169104132415751,0.101323801259413,0.114818649119726,0.0911932096670074,0.055358740439737,0.0721616660244482,0.1454289870229,0.143697369603989,0.0994465331692996,0.186162181379146,0.110761081907828,0.0606200609926532,0.111331227334915,0.0467443490852478,0.0921339622423011,0.0501673290651783,0.0589898045819304,0.0260330342214045,0.10181692837775,0.0138153782120221,0.0125487291356831,0.0523084896354251,0.0560048316495208,0.0650912354283371
